player_name,date_str,year,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,dribbling,short_passing,ball_control,stamina
Karim Ziani,2007-02-22,2007,73.0,79.0,right,norm,ormal,73.0,77.0,75.0,74.0
Karl Darlow,2016-05-05,2016,68.0,72.0,right,medium,medium,12.0,32.0,27.0,44.0
Karl Darlow,2016-03-17,2016,68.0,72.0,right,medium,medium,12.0,32.0,27.0,44.0
Karl Darlow,2015-11-06,2015,68.0,72.0,right,medium,medium,12.0,32.0,27.0,44.0
Karl Darlow,2015-10-09,2015,68.0,74.0,right,medium,medium,12.0,32.0,27.0,44.0
Karl Darlow,2015-09-21,2015,68.0,75.0,right,medium,medium,12.0,32.0,27.0,44.0
Karl Darlow,2015-05-29,2015,67.0,74.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2015-05-01,2015,67.0,74.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2015-01-09,2015,68.0,75.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2014-11-07,2014,68.0,75.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2014-09-18,2014,68.0,76.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2014-05-02,2014,68.0,72.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2014-03-14,2014,68.0,72.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2014-02-21,2014,66.0,72.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-11-15,2013,65.0,72.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-11-01,2013,65.0,70.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-10-11,2013,66.0,74.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-10-04,2013,66.0,77.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-09-27,2013,66.0,77.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-09-20,2013,66.0,77.0,right,medium,medium,25.0,31.0,26.0,44.0
Karl Darlow,2013-05-17,2013,66.0,76.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2013-05-10,2013,67.0,76.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2013-05-03,2013,66.0,74.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2013-03-22,2013,65.0,74.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2013-03-08,2013,65.0,74.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2013-02-22,2013,64.0,74.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2013-02-15,2013,64.0,74.0,right,medium,medium,11.0,31.0,26.0,55.0
Karl Darlow,2012-08-31,2012,56.0,61.0,right,medium,medium,11.0,14.0,17.0,23.0
Karl Darlow,2011-08-30,2011,56.0,61.0,right,medium,medium,11.0,14.0,17.0,23.0
Karl Darlow,2011-02-22,2011,47.0,51.0,right,medium,medium,11.0,14.0,17.0,23.0
Karl Darlow,2010-08-30,2010,47.0,51.0,right,medium,medium,11.0,9.0,17.0,24.0
Karl Darlow,2009-08-30,2009,45.0,51.0,right,medium,medium,23.0,23.0,23.0,23.0
Karl Darlow,2007-02-22,2007,45.0,51.0,right,medium,medium,23.0,23.0,23.0,23.0
Karl Henry,2016-04-21,2016,71.0,71.0,right,medium,medium,67.0,70.0,65.0,73.0
Karl Henry,2016-03-10,2016,71.0,71.0,right,medium,medium,67.0,70.0,65.0,73.0
Karl Henry,2015-12-17,2015,71.0,71.0,right,medium,medium,67.0,70.0,65.0,73.0
Karl Henry,2015-09-21,2015,68.0,68.0,right,medium,high,67.0,75.0,65.0,76.0
Karl Henry,2015-03-06,2015,68.0,68.0,right,medium,high,66.0,74.0,64.0,76.0
Karl Henry,2015-02-27,2015,67.0,67.0,right,medium,high,66.0,74.0,64.0,76.0
Karl Henry,2015-01-30,2015,71.0,71.0,right,low,high,66.0,74.0,64.0,76.0
Karl Henry,2014-09-18,2014,70.0,70.0,right,low,high,66.0,72.0,64.0,76.0
Karl Henry,2014-03-14,2014,67.0,67.0,right,low,high,66.0,72.0,66.0,76.0
Karl Henry,2014-02-14,2014,67.0,67.0,right,low,high,66.0,72.0,68.0,76.0
Karl Henry,2013-09-20,2013,67.0,67.0,right,medium,high,66.0,72.0,68.0,76.0
Karl Henry,2013-05-03,2013,70.0,70.0,right,medium,high,66.0,69.0,68.0,76.0
Karl Henry,2013-03-01,2013,70.0,70.0,right,medium,high,66.0,70.0,68.0,76.0
Karl Henry,2013-02-15,2013,71.0,71.0,right,medium,high,68.0,72.0,68.0,76.0
Karl Henry,2012-08-31,2012,73.0,74.0,right,medium,high,70.0,76.0,70.0,77.0
Karl Henry,2012-02-22,2012,73.0,76.0,right,medium,high,70.0,76.0,74.0,77.0
Karl Henry,2011-08-30,2011,71.0,73.0,right,medium,high,70.0,74.0,74.0,82.0
Karl Henry,2011-02-22,2011,71.0,76.0,right,medium,high,70.0,74.0,74.0,78.0
Karl Henry,2010-08-30,2010,71.0,76.0,right,medium,high,70.0,74.0,74.0,78.0
Karl Henry,2010-02-22,2010,70.0,73.0,right,medium,high,69.0,73.0,73.0,78.0
Karl Henry,2009-08-30,2009,70.0,74.0,right,medium,high,70.0,74.0,74.0,79.0
Karl Henry,2009-02-22,2009,70.0,74.0,right,medium,high,70.0,74.0,74.0,75.0
Karl Henry,2008-08-30,2008,68.0,73.0,right,medium,high,66.0,74.0,71.0,75.0
Karl Henry,2007-08-30,2007,65.0,66.0,right,medium,high,69.0,72.0,63.0,55.0
Karl Henry,2007-02-22,2007,65.0,66.0,right,medium,high,69.0,72.0,63.0,55.0
Karl Henry,2007-02-22,2007,,,,,,,,,
Karl Svensson,2011-08-30,2011,61.0,63.0,right,medium,medium,35.0,44.0,44.0,51.0
Karl Svensson,2010-08-30,2010,61.0,72.0,right,medium,medium,50.0,44.0,52.0,63.0
Karl Svensson,2009-08-30,2009,63.0,72.0,right,medium,medium,50.0,44.0,52.0,63.0
Karl Svensson,2009-02-22,2009,68.0,72.0,right,medium,medium,50.0,44.0,52.0,71.0
Karl Svensson,2008-08-30,2008,68.0,72.0,right,medium,medium,50.0,44.0,52.0,71.0
Karl Svensson,2007-08-30,2007,68.0,72.0,right,medium,medium,50.0,47.0,52.0,71.0
Karl Svensson,2007-02-22,2007,71.0,77.0,right,medium,medium,50.0,50.0,52.0,72.0
Karl Svensson,2007-02-22,2007,,,,,,,,,
Karl-Johan Johnsson,2016-01-28,2016,69.0,71.0,right,medium,medium,16.0,26.0,22.0,45.0
Karl-Johan Johnsson,2015-10-09,2015,69.0,73.0,right,medium,medium,16.0,26.0,22.0,45.0
Karl-Johan Johnsson,2015-09-25,2015,70.0,74.0,right,medium,medium,16.0,26.0,22.0,45.0
Karl-Johan Johnsson,2015-09-21,2015,68.0,72.0,right,medium,medium,16.0,26.0,22.0,45.0
Karl-Johan Johnsson,2015-05-01,2015,67.0,69.0,right,medium,medium,25.0,25.0,21.0,45.0
Karl-Johan Johnsson,2014-10-17,2014,67.0,71.0,right,medium,medium,25.0,25.0,21.0,45.0
Karl-Johan Johnsson,2014-09-18,2014,66.0,71.0,right,medium,medium,25.0,25.0,21.0,45.0
Karl-Johan Johnsson,2014-05-16,2014,66.0,71.0,right,medium,medium,25.0,25.0,21.0,45.0
Karl-Johan Johnsson,2013-12-27,2013,65.0,71.0,right,medium,medium,25.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-12-13,2013,65.0,70.0,right,medium,medium,25.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-11-29,2013,65.0,70.0,right,medium,medium,25.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-10-04,2013,65.0,70.0,right,medium,medium,25.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-09-20,2013,65.0,70.0,right,medium,medium,25.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-05-17,2013,63.0,69.0,right,medium,medium,15.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-04-12,2013,63.0,69.0,right,medium,medium,15.0,33.0,21.0,45.0
Karl-Johan Johnsson,2013-03-22,2013,63.0,69.0,right,medium,medium,15.0,33.0,21.0,41.0
Karl-Johan Johnsson,2013-02-15,2013,63.0,72.0,right,medium,medium,15.0,33.0,21.0,41.0
Karl-Johan Johnsson,2012-02-22,2012,63.0,72.0,right,medium,medium,15.0,33.0,21.0,41.0
Karl-Johan Johnsson,2011-08-30,2011,65.0,71.0,right,medium,medium,15.0,33.0,21.0,41.0
Karl-Johan Johnsson,2011-02-22,2011,59.0,68.0,right,medium,medium,15.0,33.0,21.0,41.0
Karl-Johan Johnsson,2010-08-30,2010,59.0,76.0,right,medium,medium,15.0,33.0,21.0,41.0
Karl-Johan Johnsson,2009-02-22,2009,59.0,76.0,right,medium,medium,22.0,33.0,21.0,41.0
Karl-Johan Johnsson,2008-08-30,2008,59.0,68.0,right,medium,medium,22.0,33.0,21.0,41.0
Karl-Johan Johnsson,2007-02-22,2007,59.0,68.0,right,medium,medium,22.0,33.0,21.0,41.0
Karl,2016-02-04,2016,63.0,71.0,right,medium,medium,58.0,71.0,62.0,62.0
Karl,2015-10-16,2015,63.0,71.0,right,medium,medium,58.0,71.0,62.0,62.0
Karl,2015-09-21,2015,62.0,70.0,right,medium,medium,58.0,71.0,62.0,47.0
Karl,2007-02-22,2007,62.0,70.0,right,medium,medium,58.0,71.0,62.0,47.0
Karol Angielski,2015-09-21,2015,59.0,65.0,right,medium,medium,55.0,56.0,59.0,65.0
Karol Angielski,2015-05-29,2015,59.0,68.0,right,medium,medium,54.0,55.0,58.0,65.0
Karol Angielski,2015-01-09,2015,59.0,68.0,right,medium,medium,54.0,55.0,58.0,65.0
Karol Angielski,2014-09-18,2014,59.0,68.0,right,high,low,54.0,55.0,58.0,65.0
Karol Angielski,2014-02-28,2014,59.0,68.0,right,high,low,54.0,55.0,58.0,65.0
Karol Angielski,2013-09-20,2013,59.0,68.0,right,high,low,54.0,55.0,58.0,65.0
Karol Angielski,2013-05-03,2013,52.0,61.0,right,medium,medium,48.0,52.0,54.0,65.0
Karol Angielski,2013-03-28,2013,52.0,61.0,right,medium,medium,48.0,52.0,54.0,65.0
Karol Angielski,2007-02-22,2007,52.0,61.0,right,medium,medium,48.0,52.0,54.0,65.0
Karol Danielak,2015-12-10,2015,63.0,69.0,right,high,medium,64.0,57.0,58.0,74.0
Karol Danielak,2015-09-25,2015,63.0,69.0,right,high,medium,64.0,57.0,59.0,74.0
Karol Danielak,2015-09-21,2015,63.0,69.0,right,high,medium,64.0,57.0,59.0,74.0
Karol Danielak,2015-06-05,2015,55.0,61.0,right,high,medium,55.0,52.0,53.0,68.0
Karol Danielak,2015-05-29,2015,55.0,61.0,right,high,medium,55.0,52.0,53.0,68.0
Karol Danielak,2015-04-17,2015,55.0,61.0,right,high,medium,55.0,52.0,53.0,68.0
Karol Danielak,2015-02-27,2015,54.0,60.0,right,high,medium,55.0,52.0,56.0,68.0
Karol Danielak,2015-02-20,2015,54.0,60.0,right,high,medium,55.0,52.0,56.0,68.0
Karol Danielak,2015-01-30,2015,54.0,60.0,right,high,medium,55.0,52.0,56.0,68.0
Karol Danielak,2015-01-26,2015,54.0,60.0,right,high,medium,55.0,52.0,56.0,68.0
Karol Danielak,2007-02-22,2007,54.0,60.0,right,high,medium,55.0,52.0,56.0,68.0
Karol Linetty,2016-04-28,2016,73.0,83.0,right,high,high,67.0,73.0,69.0,82.0
Karol Linetty,2016-04-21,2016,73.0,83.0,right,high,high,67.0,73.0,69.0,82.0
Karol Linetty,2016-04-07,2016,73.0,83.0,right,high,high,67.0,72.0,69.0,82.0
Karol Linetty,2016-03-24,2016,73.0,83.0,right,high,high,67.0,72.0,68.0,82.0
Karol Linetty,2016-02-18,2016,72.0,82.0,right,high,high,67.0,71.0,67.0,82.0
Karol Linetty,2015-12-24,2015,72.0,82.0,right,high,high,67.0,71.0,67.0,82.0
Karol Linetty,2015-12-10,2015,72.0,82.0,right,high,high,67.0,71.0,67.0,82.0
Karol Linetty,2015-10-02,2015,72.0,82.0,right,high,high,67.0,71.0,67.0,82.0
Karol Linetty,2015-09-21,2015,72.0,82.0,right,high,high,67.0,71.0,67.0,82.0
Karol Linetty,2015-05-22,2015,70.0,78.0,right,high,high,66.0,70.0,66.0,79.0
Karol Linetty,2015-05-15,2015,70.0,78.0,right,high,high,66.0,70.0,66.0,79.0
Karol Linetty,2015-05-01,2015,70.0,78.0,right,high,high,66.0,70.0,65.0,79.0
Karol Linetty,2015-04-17,2015,70.0,78.0,right,high,high,66.0,70.0,65.0,79.0
Karol Linetty,2015-03-27,2015,70.0,78.0,right,high,high,66.0,70.0,65.0,79.0
Karol Linetty,2015-01-09,2015,69.0,77.0,right,high,high,62.0,68.0,65.0,79.0
Karol Linetty,2014-12-12,2014,69.0,76.0,right,high,high,62.0,68.0,65.0,79.0
Karol Linetty,2014-10-10,2014,68.0,76.0,right,high,high,62.0,67.0,64.0,78.0
Karol Linetty,2014-09-18,2014,67.0,76.0,right,high,high,62.0,67.0,64.0,78.0
Karol Linetty,2014-05-16,2014,67.0,76.0,right,high,high,62.0,67.0,64.0,78.0
Karol Linetty,2014-05-02,2014,66.0,76.0,right,high,high,62.0,67.0,64.0,78.0
Karol Linetty,2014-04-11,2014,65.0,76.0,right,high,high,62.0,67.0,64.0,76.0
Karol Linetty,2014-03-28,2014,64.0,73.0,right,high,high,62.0,66.0,64.0,73.0
Karol Linetty,2014-03-07,2014,64.0,73.0,right,high,high,62.0,66.0,64.0,70.0
Karol Linetty,2014-02-21,2014,64.0,73.0,right,high,high,61.0,66.0,64.0,70.0
Karol Linetty,2014-02-14,2014,63.0,73.0,right,high,high,61.0,66.0,64.0,70.0
Karol Linetty,2013-11-08,2013,63.0,73.0,right,high,high,61.0,66.0,64.0,66.0
Karol Linetty,2013-11-01,2013,64.0,75.0,right,high,high,61.0,69.0,65.0,69.0
Karol Linetty,2013-10-25,2013,64.0,75.0,right,high,high,62.0,69.0,67.0,71.0
Karol Linetty,2013-10-18,2013,66.0,75.0,right,high,high,62.0,74.0,73.0,71.0
Karol Linetty,2013-10-04,2013,62.0,75.0,right,high,high,58.0,68.0,69.0,71.0
Karol Linetty,2013-09-27,2013,62.0,75.0,right,high,high,58.0,68.0,69.0,71.0
Karol Linetty,2013-09-20,2013,62.0,75.0,right,high,high,58.0,68.0,69.0,72.0
Karol Linetty,2013-06-07,2013,60.0,75.0,right,high,high,56.0,67.0,67.0,64.0
Karol Linetty,2013-04-26,2013,60.0,72.0,right,high,high,56.0,67.0,67.0,64.0
Karol Linetty,2013-04-12,2013,57.0,72.0,right,high,high,56.0,58.0,67.0,55.0
Karol Linetty,2013-03-15,2013,57.0,72.0,right,high,medium,56.0,58.0,67.0,55.0
Karol Linetty,2013-03-08,2013,57.0,71.0,right,high,medium,56.0,58.0,67.0,55.0
Karol Linetty,2013-02-15,2013,60.0,75.0,right,high,medium,58.0,64.0,69.0,55.0
Karol Linetty,2012-08-31,2012,52.0,68.0,right,high,low,35.0,54.0,45.0,55.0
Karol Linetty,2007-02-22,2007,52.0,68.0,right,high,low,35.0,54.0,45.0,55.0
Karol Mackiewicz,2015-12-17,2015,65.0,71.0,left,medium,medium,69.0,62.0,65.0,65.0
Karol Mackiewicz,2015-09-21,2015,65.0,71.0,left,medium,medium,69.0,62.0,65.0,65.0
Karol Mackiewicz,2015-05-22,2015,61.0,65.0,left,medium,medium,67.0,56.0,61.0,55.0
Karol Mackiewicz,2015-05-15,2015,60.0,64.0,left,medium,medium,67.0,56.0,61.0,55.0
Karol Mackiewicz,2015-03-27,2015,58.0,62.0,left,medium,medium,59.0,53.0,61.0,45.0
Karol Mackiewicz,2015-03-06,2015,56.0,60.0,left,medium,medium,58.0,53.0,61.0,45.0
Karol Mackiewicz,2015-02-20,2015,55.0,59.0,left,medium,medium,58.0,53.0,61.0,45.0
Karol Mackiewicz,2013-12-06,2013,55.0,59.0,left,medium,medium,58.0,53.0,61.0,45.0
Karol Mackiewicz,2013-10-11,2013,51.0,59.0,left,medium,medium,58.0,53.0,61.0,45.0
Karol Mackiewicz,2013-09-20,2013,52.0,59.0,left,medium,medium,58.0,53.0,61.0,45.0
Karol Mackiewicz,2013-05-31,2013,52.0,59.0,left,medium,medium,58.0,53.0,61.0,47.0
Karol Mackiewicz,2013-05-24,2013,52.0,59.0,right,medium,medium,58.0,53.0,61.0,47.0
Karol Mackiewicz,2013-05-17,2013,52.0,59.0,right,medium,medium,58.0,53.0,61.0,47.0
Karol Mackiewicz,2007-02-22,2007,52.0,59.0,right,medium,medium,58.0,53.0,61.0,47.0
Karol Swiderski,2016-05-12,2016,57.0,67.0,left,medium,medium,60.0,53.0,60.0,64.0
Karol Swiderski,2016-04-28,2016,57.0,67.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2016-03-31,2016,56.0,66.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2016-03-10,2016,55.0,65.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2016-01-21,2016,54.0,64.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2015-12-03,2015,54.0,64.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2015-10-02,2015,54.0,64.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2015-09-25,2015,54.0,64.0,left,medium,medium,58.0,53.0,59.0,64.0
Karol Swiderski,2015-09-21,2015,52.0,62.0,left,medium,medium,54.0,50.0,51.0,64.0
Karol Swiderski,2015-05-15,2015,51.0,61.0,left,medium,medium,53.0,49.0,50.0,64.0
Karol Swiderski,2015-04-10,2015,51.0,61.0,right,medium,medium,53.0,49.0,50.0,64.0
Karol Swiderski,2015-03-20,2015,51.0,61.0,right,medium,medium,53.0,49.0,50.0,64.0
Karol Swiderski,2015-03-06,2015,51.0,61.0,right,medium,medium,53.0,49.0,50.0,64.0
Karol Swiderski,2015-01-09,2015,50.0,56.0,right,medium,medium,53.0,49.0,44.0,64.0
Karol Swiderski,2014-12-05,2014,50.0,56.0,right,medium,medium,53.0,49.0,44.0,64.0
Karol Swiderski,2014-11-07,2014,50.0,56.0,right,medium,medium,53.0,49.0,44.0,64.0
Karol Swiderski,2014-10-02,2014,50.0,56.0,right,medium,medium,53.0,49.0,44.0,64.0
Karol Swiderski,2014-09-18,2014,50.0,56.0,right,medium,medium,53.0,49.0,44.0,64.0
Karol Swiderski,2007-02-22,2007,50.0,56.0,right,medium,medium,53.0,49.0,44.0,64.0
Kaspars Gorkss,2014-12-12,2014,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2014-03-28,2014,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2014-03-14,2014,68.0,68.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2013-09-20,2013,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2013-05-24,2013,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2013-05-03,2013,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2013-02-22,2013,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2013-02-15,2013,67.0,67.0,left,medium,medium,45.0,55.0,54.0,64.0
Kaspars Gorkss,2012-08-31,2012,71.0,71.0,left,medium,medium,45.0,55.0,55.0,72.0
Kaspars Gorkss,2011-08-30,2011,69.0,73.0,left,medium,high,37.0,54.0,57.0,69.0
Kaspars Gorkss,2011-02-22,2011,69.0,75.0,left,medium,high,37.0,59.0,56.0,64.0
Kaspars Gorkss,2010-08-30,2010,68.0,75.0,left,medium,high,37.0,59.0,56.0,64.0
Kaspars Gorkss,2009-08-30,2009,68.0,70.0,left,medium,high,37.0,59.0,56.0,64.0
Kaspars Gorkss,2008-08-30,2008,63.0,65.0,right,medium,high,37.0,48.0,34.0,53.0
Kaspars Gorkss,2007-08-30,2007,54.0,65.0,right,medium,high,37.0,30.0,34.0,53.0
Kaspars Gorkss,2007-02-22,2007,54.0,65.0,right,medium,high,37.0,30.0,34.0,53.0
Kasper Haemaelaeinen,2016-04-21,2016,71.0,71.0,right,medium,medium,65.0,73.0,66.0,73.0
Kasper Haemaelaeinen,2016-01-21,2016,70.0,70.0,right,medium,medium,65.0,73.0,66.0,73.0
Kasper Haemaelaeinen,2016-01-07,2016,70.0,70.0,right,medium,medium,65.0,73.0,66.0,73.0
Kasper Haemaelaeinen,2015-12-03,2015,70.0,70.0,right,medium,medium,65.0,73.0,66.0,73.0
Kasper Haemaelaeinen,2015-10-02,2015,70.0,70.0,right,medium,medium,65.0,73.0,66.0,73.0
Kasper Haemaelaeinen,2015-09-21,2015,70.0,70.0,right,medium,medium,65.0,73.0,66.0,73.0
Kasper Haemaelaeinen,2015-08-27,2015,69.0,69.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2015-08-14,2015,69.0,69.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2015-06-05,2015,69.0,70.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2015-05-15,2015,68.0,69.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2015-05-08,2015,68.0,69.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2015-02-06,2015,68.0,69.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2015-01-09,2015,68.0,68.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2014-12-19,2014,68.0,68.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2014-10-10,2014,68.0,68.0,right,medium,medium,64.0,72.0,65.0,73.0
Kasper Haemaelaeinen,2014-09-18,2014,67.0,67.0,right,medium,medium,62.0,70.0,63.0,73.0
Kasper Haemaelaeinen,2014-05-09,2014,67.0,69.0,right,medium,medium,62.0,70.0,63.0,73.0
Kasper Haemaelaeinen,2014-05-02,2014,66.0,69.0,right,low,medium,62.0,70.0,63.0,73.0
Kasper Haemaelaeinen,2014-04-18,2014,66.0,69.0,right,low,medium,62.0,66.0,63.0,73.0
Kasper Haemaelaeinen,2014-04-11,2014,66.0,69.0,right,low,medium,62.0,66.0,63.0,73.0
Kasper Haemaelaeinen,2014-04-04,2014,66.0,69.0,right,low,medium,62.0,66.0,63.0,73.0
Kasper Haemaelaeinen,2014-02-28,2014,67.0,69.0,right,medium,medium,62.0,68.0,66.0,73.0
Kasper Haemaelaeinen,2014-02-21,2014,67.0,69.0,right,medium,medium,62.0,68.0,66.0,73.0
Kasper Haemaelaeinen,2014-01-17,2014,67.0,68.0,right,medium,medium,62.0,68.0,66.0,73.0
Kasper Haemaelaeinen,2013-12-13,2013,67.0,68.0,right,medium,medium,62.0,68.0,66.0,73.0
Kasper Haemaelaeinen,2013-11-08,2013,66.0,68.0,right,medium,medium,62.0,65.0,66.0,73.0
Kasper Haemaelaeinen,2013-10-18,2013,67.0,69.0,right,medium,medium,64.0,67.0,66.0,73.0
Kasper Haemaelaeinen,2013-10-11,2013,67.0,69.0,right,medium,medium,64.0,67.0,66.0,73.0
Kasper Haemaelaeinen,2013-09-27,2013,68.0,70.0,right,medium,medium,65.0,68.0,67.0,73.0
Kasper Haemaelaeinen,2013-09-20,2013,68.0,70.0,right,medium,medium,65.0,68.0,67.0,74.0
Kasper Haemaelaeinen,2013-05-31,2013,68.0,70.0,right,medium,medium,60.0,68.0,67.0,74.0
Kasper Haemaelaeinen,2013-05-03,2013,68.0,70.0,right,medium,medium,60.0,68.0,67.0,74.0
Kasper Haemaelaeinen,2013-04-26,2013,67.0,70.0,right,medium,medium,60.0,66.0,67.0,74.0
Kasper Haemaelaeinen,2013-03-08,2013,67.0,70.0,right,medium,medium,60.0,66.0,67.0,74.0
Kasper Haemaelaeinen,2013-02-15,2013,66.0,70.0,right,medium,medium,62.0,62.0,65.0,74.0
Kasper Haemaelaeinen,2012-08-31,2012,68.0,76.0,right,medium,medium,65.0,66.0,68.0,77.0
Kasper Haemaelaeinen,2012-02-22,2012,72.0,77.0,right,medium,medium,69.0,75.0,76.0,77.0
Kasper Haemaelaeinen,2011-08-30,2011,68.0,71.0,right,medium,medium,67.0,67.0,74.0,76.0
Kasper Haemaelaeinen,2010-08-30,2010,66.0,74.0,right,medium,medium,64.0,67.0,71.0,71.0
Kasper Haemaelaeinen,2010-02-22,2010,63.0,77.0,left,medium,medium,64.0,65.0,65.0,66.0
Kasper Haemaelaeinen,2007-02-22,2007,63.0,77.0,left,medium,medium,64.0,65.0,65.0,66.0
Kasper Kusk,2016-05-12,2016,72.0,78.0,left,high,medium,72.0,67.0,74.0,80.0
Kasper Kusk,2016-03-10,2016,72.0,78.0,left,high,medium,72.0,67.0,74.0,80.0
Kasper Kusk,2015-11-26,2015,72.0,78.0,left,high,medium,72.0,67.0,74.0,80.0
Kasper Kusk,2015-11-06,2015,71.0,77.0,left,high,medium,74.0,63.0,76.0,80.0
Kasper Kusk,2015-09-21,2015,70.0,76.0,left,high,medium,71.0,63.0,73.0,80.0
Kasper Kusk,2015-05-15,2015,69.0,75.0,left,high,medium,70.0,62.0,72.0,79.0
Kasper Kusk,2015-04-24,2015,69.0,74.0,left,high,medium,70.0,62.0,72.0,79.0
Kasper Kusk,2015-04-10,2015,70.0,75.0,left,high,medium,72.0,64.0,73.0,79.0
Kasper Kusk,2015-01-09,2015,70.0,76.0,left,high,medium,72.0,64.0,73.0,79.0
Kasper Kusk,2014-11-14,2014,71.0,78.0,left,high,medium,74.0,69.0,75.0,79.0
Kasper Kusk,2014-09-18,2014,71.0,78.0,left,high,medium,74.0,69.0,75.0,79.0
Kasper Kusk,2013-12-20,2013,68.0,77.0,left,high,medium,71.0,69.0,72.0,78.0
Kasper Kusk,2013-11-15,2013,66.0,75.0,left,high,medium,69.0,68.0,69.0,70.0
Kasper Kusk,2013-09-20,2013,66.0,75.0,left,high,medium,69.0,68.0,69.0,70.0
Kasper Kusk,2013-04-12,2013,65.0,75.0,left,high,medium,65.0,68.0,68.0,70.0
Kasper Kusk,2013-04-05,2013,67.0,79.0,left,high,medium,69.0,72.0,71.0,70.0
Kasper Kusk,2013-03-28,2013,67.0,79.0,left,high,medium,69.0,72.0,71.0,70.0
Kasper Kusk,2013-02-15,2013,65.0,79.0,left,high,low,69.0,72.0,63.0,70.0
Kasper Kusk,2012-08-31,2012,56.0,63.0,left,high,low,57.0,48.0,58.0,70.0
Kasper Kusk,2011-08-30,2011,54.0,63.0,right,medium,medium,57.0,48.0,58.0,70.0
Kasper Kusk,2010-08-30,2010,49.0,67.0,right,medium,medium,46.0,57.0,54.0,68.0
Kasper Kusk,2007-02-22,2007,49.0,67.0,right,medium,medium,46.0,57.0,54.0,68.0
Kasper Larsen,2016-02-18,2016,65.0,72.0,right,medium,medium,38.0,56.0,56.0,65.0
Kasper Larsen,2016-02-11,2016,65.0,73.0,right,medium,medium,38.0,56.0,56.0,65.0
Kasper Larsen,2015-09-21,2015,65.0,73.0,right,medium,medium,38.0,56.0,56.0,65.0
Kasper Larsen,2014-09-18,2014,65.0,73.0,right,medium,medium,38.0,56.0,56.0,65.0
Kasper Larsen,2014-02-14,2014,60.0,65.0,right,medium,medium,38.0,56.0,50.0,65.0
Kasper Larsen,2013-12-20,2013,57.0,65.0,right,medium,medium,38.0,43.0,40.0,65.0
